V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
231,5238.599172,1709.532887,1051.892484,817.3504747,755.55,745.49,923.12,684.52,644.06,651.17,637.98,616.88
232,17338.40717,7583.063572,5419.768575,4243.746742,2561.68,2254.74,2379.27,1610.63,1334.09,1097.13,1127.99,1085.61
233,4566.499646,2395.814894,1403.613289,1117.816302,827.11,698.31,773.6,651.71,598.26,624.45,614.34,546.01
234,3948.93033,2365.224144,1392.146996,1070.698181,751.19,680.29,727.93,620.6,558.3,575.24,599.17,542.41
235,10745.54062,4889.548887,2526.034425,2037.387997,882.88,842.03,1201.33,933.83,768.96,758.28,680.77,646.95
236,4170.137576,2378.750251,1569.237846,1311.573302,1207.25,994.57,950.06,877.8,700.89,636.21,694.4,608.59
237,17439.68614,7333.287655,4549.438461,3110.300952,3369.22,2562.33,2450.92,1591.74,1601.46,1608.48,1248.21,1275.69
238,21057.91202,9749.671087,3393.990064,2078.040995,2.06,1.5,1.53,1.56,1.52,1.4,1.65,1.44
239,5254.266836,8049.058649,4230.182976,3027.886217,3501.96,2384.54,1585.52,1625.51,1303.55,1036.97,826.81,752.87
240,5198.283852,2480.752781,1617.98888,1345.349252,855.89,801.9,789.23,650.19,624.22,629.22,634.1,592.85
241,5869.458245,2987.542077,1459.143798,1127.790671,822.23,814.49,825.65,648.23,619.36,623.17,687.53,656.76
242,29001.06134,10497.57796,5814.736376,2917.563093,2240.36,1268.55,286.86,1.87,1.7,1.48,1.77,1.48
243,4185.812077,2359.072032,1393.555625,1093.353561,762.23,689.56,747.82,621.01,590.97,616.81,600.04,541.1
244,3775.424489,2321.42335,1395.556971,1161.663345,812.63,728.29,725.85,605.16,554.72,544.67,561.31,540.47
245,26793.94976,10590.22669,4369.620542,2625.061743,2373.93,2143.63,2421.08,2011.26,1737.21,1500.82,1705.06,1386.89
246,3623.472744,2304.278838,1330.632993,1102.042798,2143.13,1670.22,1437.77,1346.58,1014.35,1061.64,896.04,742
247,15121.14182,5958.31473,3042.556166,2427.539879,2886.74,2636.7,1976.43,1357.76,1410.56,1573.67,1261.98,1073.53
248,23170.89042,11762.13503,7493.486087,5199.36168,3011.25,2481.64,2150.26,1804.7,1980.7,1745.57,1736.7,1576.68
249,11725.59257,5810.040631,4356.795988,3061.238473,2531.79,2144.32,1827.5,1373.34,1232.07,1016.93,911.01,905.12
250,5812.308091,3173.308874,1675.644488,1543.930863,788.9,765.66,957.77,730.21,652.28,670.42,635.84,610.26
251,5847.619256,2969.218572,1453.618243,1110.876742,772.56,699.54,742.33,634.25,608.36,624.69,656.12,619.94
252,32354.44649,14117.46692,5828.826648,4449.945795,2707.8,2377.73,2321.87,2522.28,1756.63,1509.02,1866.08,1758.36
253,2564.555894,1316.107017,811.3036083,613.1741135,1.93,1.25,1.16,1.14,1.15,1.1,1.13,1.09
254,4928.994395,3523.090151,2212.193827,1761.206125,1140.03,1014.45,837.89,667.34,632.47,571.97,563.91,552.14
255,5977.638594,2648.697279,1524.195125,1124.013756,783.19,764.8,926.32,727.91,651.95,669.66,652.57,558.34
256,8380.591857,4072.548474,2239.516563,1842.620722,804.1,758.84,1.81,1.31,1.22,1.21,1.17,1.16
257,5129.07997,3217.59976,1954.716056,1696.340189,1041.1,906.48,796.34,654.82,601.13,574,568.1,548.77
258,4183.072561,2360.018346,1393.555625,1093.053692,739.2,688.1,724.67,613.03,584.42,629.11,596.71,561.21
259,2742.787483,2118.333013,1347.03075,733.3343361,777.8,732.25,748.4,667.18,181.71,1.13,1.14,1.09
260,10984.82838,5460.559139,4090.434527,2570.620744,1865.54,1706.98,1341.54,1039.94,1038.39,972.57,850.18,738.84
261,35262.57925,18712.89974,9317.776774,5374.917113,2442.84,1871.83,1801.06,1357.26,1247.67,1127.24,1103.57,902.74
262,44414.78583,19160.4958,10973.85037,6426.835271,2613.94,1991.62,1633.5,1400.41,1354.11,1252.93,941.97,820.65
263,2953.820149,1281.355423,691.285763,562.1191512,749.41,737.98,733.58,638.67,636.5,638.88,619.21,604.57
264,3885.578327,2348.392086,1378.019389,1065.647407,748.74,683.89,728.93,613.32,557.55,574.19,563.3,534.7
265,3817.397703,2311.467079,1340.597499,1061.726287,711.69,644.18,687.53,598.5,537.42,542.2,556.78,539.94
266,6193.562274,2680.017749,1774.902523,1536.043118,860.64,780.55,796,661.32,646.59,642.88,647.37,621.42
267,10354.1495,5449.016584,4074.478798,2506.79222,1340.16,1254.95,1119.23,830.19,876.83,833.24,674.01,670.94
268,24838.1298,10007.05129,5588.085754,4458.76785,5145.04,3383.86,3144.99,2132.56,2085.68,2173.5,1581.75,1540.46
269,31829.73027,14408.37318,6364.154402,4943.203558,5016.63,3799.14,3084.83,2587.76,3165.84,3191.95,2024.24,1682.83
270,7807.730631,4037.539785,2442.801365,1893.986968,1403.05,1377.99,1044.71,923.76,737.08,733.16,664.88,657.43
271,24013.92236,8746.097752,4493.550015,2753.131337,1609.95,1661.14,1527,1041.33,1315.71,1218.48,999.42,1033.93
272,17465.34464,8345.21465,5543.830265,4358.985582,6669.68,3849.21,3071.98,2054.63,2148,1728.4,1566.73,1394.52
273,55399.38909,24039.50034,9046.917303,5514.04406,2665.81,1922.35,1984.88,1524.89,1501.83,1350.36,1234.91,920.24
274,17316.06593,6242.927919,3757.877916,2726.950495,852.53,791.17,1006.54,751.97,657.72,671.48,652.55,617.24
275,4174.403484,2796.989441,1876.697759,1659.885688,898.16,801.04,903.41,838.27,780.2,725.38,845.64,744.26
276,2135.807026,1092.418317,1159.593113,869.0369263,1053.62,898.44,754.98,708.83,652.04,632.95,662.35,605.32
277,32247.67864,13752.07541,5567.410092,4271.925302,3181.87,2569.53,2851.14,2660.03,2197.01,2275.83,2029.01,1761.29
278,2331.242475,843.2407324,553.731275,377.4547801,466.63,1.25,1.16,1.15,1.15,1.1,1.13,1.09
279,4172.028809,2385.736361,1593.562927,1312.766351,813.23,709.61,687.56,596.55,582.1,566.11,548.65,549.2
280,4700.459295,2485.106589,1615.942305,1339.651427,828.37,734.65,750.91,666.47,587.9,616.46,611.04,555.78
281,3341.247859,2037.235438,827.5320049,546.3878088,767.46,690.28,621.66,1.16,1.16,1.11,1.14,1.1
282,7752.526733,4097.156791,2097.74799,1769.945915,1085.09,1081.52,888.35,683.4,688.07,661.87,688.2,648.57
283,5678.894519,6048.780355,2850.241185,1670.763403,2429.97,2203.59,1668.91,1522,1288.63,1045.52,818.13,783.26
284,17816.02784,7417.858008,4558.233521,3110.300952,4349.24,3242.94,2777.36,1841.1,1914.06,1886.74,1419.22,1467.43
285,37369.27206,14581.55459,7127.990631,5168.814961,1158.23,836.62,755.54,1.49,1.42,1.48,1.24,1.17
286,2674.461249,1524.653077,1112.976683,884.3825652,944.32,906,901.49,833.37,745.32,671.75,645.17,560.96
287,13001.67256,5207.926539,1842.04739,1692.262211,900.92,871.56,913.63,1002.49,862.39,875.93,1096.95,992.4
288,5513.726612,4060.580565,2764.295092,2301.964191,1650.1,1226.54,1047.29,975.25,1055.28,945.06,972.08,764.81
289,14292.5385,7240.542661,5225.558508,4332.222255,3924.9,3037.1,2549.23,1853.56,1805.24,1663.01,1304.59,1228.11
290,32800.10409,14537.68861,6168.198525,4929.085476,2042.81,1792.56,1642.04,1987.35,1814.97,1871.27,1551.87,1564.92
291,3598.9041,1948.446972,1307.667226,1073.6218,781.85,700.01,703.25,602.46,551.35,541.18,560.54,537.08
292,14300.69731,7296.697103,5335.809877,4355.444575,2805.1,2291.65,2390.91,1776.75,1395.14,1230.62,1069.8,1054.2
293,5314.785404,2504.635781,1656.40557,1370.803733,825.91,740.84,768.86,654.75,599.09,617.58,630.13,596.54
294,19929.59721,5258.738542,2759.097977,1661.017089,835.18,798.61,1026.39,753.37,658.82,671.29,660.04,621.67
295,2698.20926,974.0228381,784.7875425,628.657874,747.8,737.11,733.29,639.04,637.01,638.18,618.8,603.73
296,4180.814603,2368.634853,1393.028299,1092.733799,896.41,864.11,857.09,676.99,622.34,684.23,699.27,555.16
297,15008.59232,11129.44331,7085.993382,4848.823256,2288.59,1655.7,1332.07,1112.92,1067.78,1107.47,751.7,677.56
298,16712.23486,7124.39189,5261.462761,4471.088678,1740.87,1165.48,1190.72,979.16,807.66,787.68,650.23,564.26
299,4673.084133,2616.188579,1658.322102,1605.633678,825.61,740.09,723.12,622.48,586.64,563.43,545.35,544.28
300,7706.644285,4386.716825,2896.592267,2420.05872,2217.54,1873.69,1628.88,1179.42,986.91,893.87,795.16,665.86
301,2721.109924,1222.51518,634.9750449,559.7473765,741.12,705.68,724.3,638.08,636.5,637.96,619.01,603.67
302,2960.634707,1300.165138,693.5537938,566.9032523,749.41,738.58,738.42,638.67,636.5,638.44,619.21,603.67
303,19681.30196,8403.109184,3095.465837,2442.383228,1370.29,1369.01,1124.5,1220.61,1044.76,953.26,1146.81,1036.92
304,6999.38356,3159.364776,1725.710102,1375.716369,850.42,781.06,854.76,654.45,626.65,696.64,725.92,739.34
305,2747.490688,2044.733966,1449.314774,1602.713549,796.3,769.51,816.2,653.26,641.6,645.61,646.14,622.01
306,6128.300908,3275.924699,2012.093695,1746.873058,1058.67,915.65,815.89,710.96,648.98,636.61,625.63,585.79
307,16473.67356,7893.078916,5791.86563,4813.316814,2478.59,1732.02,1582.82,1362.05,1260.69,1176.71,1072.63,891.99
308,15005.79638,7554.866254,5812.072719,4896.865427,1828.72,1654.1,1367.26,1216.72,1335.9,1362.14,880.77,924.43
309,17726.24853,9048.431476,5549.295877,4358.985582,3460.45,2954.57,2465.18,1710.72,1845.5,1686.6,1360.44,1293.7
310,4738.539426,2663.365443,1749.890501,1570.733835,827.09,774.52,851.92,724.42,653.76,667.74,645.43,609.95
311,2520.498378,1748.699906,1393.064052,1525.79938,803.74,763.53,812.19,751.16,703.55,669.42,643.38,609.96
312,5488.061519,2529.449656,1256.236005,1061.314273,1158.07,1064.19,895.36,787.86,734.46,714.91,806.12,699.89
313,2698.20926,927.4211362,442.6157246,443.2427595,740.72,706.73,723.99,639.99,636.95,638.37,619.01,604.17
314,37524.8137,17666.41405,6417.880264,5069.850738,5226.22,4610.97,3590.04,4783.77,3518.71,3697.31,2535.43,2325.16
315,32800.10409,14564.94449,6170.533474,4931.881089,7543.13,4504.42,3342.54,3518.71,3275.93,3369.59,2672.18,2238.91
316,15763.9111,7643.787122,5539.473437,4417.439493,1957.32,1771.25,1548.37,1168.91,1115.46,1001.56,906.97,954.25
317,3714.976516,1475.520298,885.1475144,1018.47343,1124.47,912.67,887.38,766.7,667.54,680.47,744.86,636.62
318,4571.458446,2202.97664,1450.651301,1280.120747,806.05,778.9,939.61,770.78,714.03,610.51,1.14,1.16
319,3885.578327,2349.631162,1386.734048,1083.579223,860.39,810.31,775.57,625.36,587.28,631.33,591.24,542.03
320,8753.572606,4745.153717,2452.558642,1850.574152,3068.08,2442.71,2102.65,1354.26,1280.89,1363.98,1193.29,1008.24
321,3469.76505,1264.114462,485.4493574,463.1722908,741.49,706.98,783.82,653.82,643.03,645.05,621.77,608.16
322,24931.34885,10028.7127,5740.195961,4425.4102,1920.53,1818.12,1727.54,1204.56,1269.13,1221.65,1020.04,1164.91
323,4144.796208,2439.488847,1520.149865,1295.680605,1205.77,990.31,1006.83,878.68,685.18,649.63,720.68,598.84
324,4185.812077,2358.069889,1393.028299,1092.4341,811.54,807.69,817.44,634.62,617.24,638.03,615,541.6
325,2217.00359,1566.764631,681.7014725,645.9406077,1055.41,769.7,753.83,775.23,724.08,752.2,671.46,606.19
326,7015.424891,3231.722497,1789.011814,1536.423831,854.13,819.57,806.8,668.51,655.28,636.31,684.71,646.59
327,3610.204275,2640.256159,1621.748773,1161.970192,656.48,1.72,1.54,1.51,1.36,1.18,1.16,1.11
328,6803.866281,3125.538394,1662.341928,1354.422453,932.15,892.18,861.92,675.89,654.54,679.09,744.67,719.02
329,43643.88544,19449.43531,9769.959231,5829.833911,1442.48,1.86,2.19,1.97,1.65,1.51,1.31,1.19
330,10516.52898,5528.619538,4241.953533,2645.791207,1536.1,1502.23,1311.62,890.72,932.44,878.36,735.24,714.56
331,4284.807939,1873.926113,1563.963574,1450.324617,890.2,821.87,750.32,628.8,622.18,605.6,583.56,550.38
332,5878.292681,2988.729801,1454.168505,1111.811725,907.2,889.34,889.7,673.08,649.74,675.6,771.39,633.2
333,3885.578327,2356.732779,1377.497942,1065.043349,736.68,677.03,712.47,614.64,542.86,563.39,568.37,536.81
334,2900.551893,1268.401053,664.8473473,532.7506205,744.98,709.4,723.01,639.58,635.63,637.4,618.8,603.56
335,20876.08996,10233.13669,4311.960003,2584.137311,2211.68,2047.68,1838.61,1820.12,1502.75,1228.18,1477.68,1138.59
336,43570.54804,17994.91415,7649.272867,5175.615243,5217.5,3819.97,3519.41,3852.82,3622.94,3824.8,3813.33,3303.39
337,6261.026347,3083.239155,1604.153087,1351.068657,865.05,853.79,825.55,658.23,647.57,642.05,693.74,635.92
338,4183.072561,2369.641486,1393.555625,1093.953438,772.87,708.38,763.75,630.53,595.33,609.04,601.93,545.58
339,133060.5615,50059.47625,17856.35649,10508.6246,5484.42,2973.99,2361.73,2142.93,1789.31,1392.54,1333.26,1008.21
340,3757.333102,2297.595269,1340.597499,1062.017561,759.66,646.18,713.89,612.53,552.99,549.79,554.34,532.08
341,6416.508348,3731.941448,2349.521727,1842.662679,1198.92,1124.1,936.44,726.33,691.43,636,639.86,608.17
342,5206.230683,3382.177779,2118.27608,1724.423537,4024.06,2329.67,1945.4,1339.75,1241.54,1127.75,1035.61,808.4
343,21661.68659,23584.91093,12890.20249,8824.114634,4986.51,2911.31,1759.12,1907.29,1585.52,1291.61,869.84,687.43
344,4728.651652,2380.29912,1402.574112,1124.400731,850.35,829.61,838.43,653.81,634.74,638.11,640.99,591.6
345,4705.803303,2411.755256,1396.734049,1130.806778,869.46,706.94,763.07,691.64,607.64,646.95,605.12,594.3
346,3918.68744,1787.028501,889.7473599,577.0337347,1.94,1.35,1.32,1.15,1.16,1.11,1.12,1.13
347,18888.53529,9173.683068,5565.973977,4358.985582,3635.23,3045.65,2714.88,1769.6,1916.7,1912.02,1429.61,1451
348,3598.9041,1833.213615,1294.924791,1073.6218,780.11,734.1,693.28,597.77,575.5,571.42,558.35,546.75
349,5855.256857,3534.927256,2277.576889,1833.528771,1804.9,1604.14,1438.8,1087.24,851.37,765.63,731.11,654.2
350,7772.98803,3882.292456,2067.398774,1769.718617,1078.86,925.37,837.24,711.11,650.56,632.43,664.61,640.65
351,1981.051848,915.3760302,831.7978607,968.2089388,983.28,804.09,757.12,704.27,596.65,600.05,665.8,583.58
352,18888.53529,9187.016151,5568.080957,4362.654378,3203.15,2441.04,2821.72,1754.34,1685.37,1883.85,1298.12,1246.96
353,3598.9041,1860.133245,1290.509441,1083.805434,846.17,669.49,671.74,616.67,560.95,548.82,543.24,530.52
354,3170.723846,1845.521333,1314.079209,1070.616477,1329.36,1131.02,1078.86,846.77,786.75,765.62,633.33,2.23
355,25295.74133,9181.993369,4612.284124,3120.34119,1992.59,1906.78,1642.41,1168.1,1401.98,1207.95,1008.66,1179.75
356,28256.21846,10654.97039,4369.620542,2629.23225,4377.47,3047.6,2848.69,2565.41,2349.85,2221.16,2227.9,1800.98
357,3004.917595,1272.904144,663.2610722,617.4968263,741.79,706.73,723.99,639.58,636.72,638.81,619.01,604.88
358,10116.25976,4226.344694,1633.27656,1356.776484,859.68,762.64,851.78,823.04,803.79,835.73,876.69,875.82
359,11907.50906,6736.210082,4225.476418,2704.959114,1645.47,1307.34,1373.04,1034.21,1000.91,937.57,710.63,654.43
360,3602.506635,2064.08915,1627.367945,899.0179832,1.68,1.45,1.39,1.27,1.25,1.27,1.18,1.14
361,13422.66795,3970.637672,2634.625178,1558.510539,815.72,795.56,1003.17,745.17,658.26,670.61,656.86,620.46
362,2314.963096,840.6574619,472.7563193,375.7125966,1.47,1.25,1.16,1.14,1.15,1.1,1.13,1.09
363,19432.56146,9186.850972,5568.080957,4361.457854,6926.95,4006.19,3444.5,2118.69,2297.75,2036.01,1646.7,1587.24
364,3090.782084,2521.295633,840.8897004,560.786642,781.51,488.86,1.23,1.23,1.17,1.13,1.14,1.09
365,20001.02564,5982.054053,2876.854045,1892.152965,844.14,786.09,1004.29,759.03,658.89,670.71,658.72,616.59
366,28659.19644,12295.05776,6310.569713,4922.40798,4048.82,3467.04,2855.57,2067.94,2627.69,3102.78,1661.33,1552.81
367,32366.19897,11297.31549,4658.716118,3135.813543,2678.31,2291.82,2115.12,2311.96,1694.41,1439.72,1708.88,1809.35
368,3228.202967,1292.566838,559.4224833,555.2282423,748.03,705.68,723.99,645.37,636.72,639.16,619.23,604.45
369,6417.876266,3019.324229,1467.762796,1130.210294,896.32,870.14,923.75,677.21,686.48,773.89,727.2,716.21
370,4272.385878,1906.52036,925.3589004,612.962073,1.94,1.35,1.33,1.15,1.16,1.11,1.12,1.13
371,6896.087833,3755.96843,2287.102825,1932.950851,1753.84,1272.99,1264.68,999.64,1104.66,1043.68,868.43,745.16
372,2021.486016,1204.613275,938.0667002,897.6683251,1078.94,861.73,789.53,701.33,619.61,617.67,662.36,591.99
373,4407.137091,2308.948114,1164.928151,992.8244233,749.44,708.77,894.25,673.8,644.06,649.26,632.62,606.9
374,28794.42176,13396.10784,5655.344852,4381.085179,7366.42,4180.57,3647.61,2858.05,2925.97,2298.81,2223.53,1914.21
375,13917.12085,6585.943309,2288.367764,1805.736147,1210.52,1187.39,1139.82,1144.34,965.69,915.47,1146.84,1032.2
376,4978.333772,3155.790155,2460.897952,2068.309176,811.57,1.39,1.25,1.25,1.18,1.14,1.15,1.15
377,13125.09712,6926.955761,4234.039197,2635.730954,2573.1,2528.18,2313.99,1684.85,1340.77,1231.99,989.46,865.74
378,8648.589023,5336.976606,4043.866302,2529.110614,1316.96,1255.54,1037.1,785.67,871.8,767.55,630.74,580.48
379,3345.762201,1328.673931,927.5798109,735.7942506,751.63,707.9,724.26,646.7,635.63,638.38,619.02,600.77
380,3619.196375,2253.650729,1315.593746,1058.120053,795.22,722.86,717.18,601.96,569.89,550.5,555.76,537.24
381,12192.15891,6836.681823,4221.352158,2635.730954,2582.86,2193.68,2003.69,1336.5,1250.02,993.17,924.93,750.07
382,4901.801578,2473.021768,1459.772015,1293.078619,2329.97,1929.8,1580.14,1274.69,1189.42,1036.04,1032.77,1043.71
383,5199.261276,2491.867407,1653.47721,1357.782653,1988.66,1545.41,1504.79,1130.82,1040.55,1105.98,1023.53,783.9
384,25938.58127,10344.7564,4519.848457,2758.99328,2897.38,2350.84,2564.06,1910.1,2043.24,2132.54,1709.02,1491.72
385,3812.713948,2541.789395,1717.250018,1489.430519,840.68,754.9,872.5,794.64,202.41,1.16,1.12,1.1
386,20730.97928,10225.98373,4310.328344,2583.381037,4857.33,3131.99,2552.05,2389.98,2197.43,1924.49,1925.17,1389.04
387,5814.261461,3689.372663,2343.288085,1819.352021,1134.85,1088.08,898.56,690.36,667.99,656.14,615.66,571.77
388,10861.68736,5480.393836,3023.724105,2429.583049,1313.25,1299.52,992.78,767.06,778.39,685.5,691.34,654.19
389,11140.08102,5531.454476,4244.638914,2700.243195,2053.95,1879.67,1899.44,1255.05,1153.52,1035.67,930.44,829.75
390,3838.997135,2313.333711,1451.285572,1286.175529,774.5,630.5,660.77,592.97,549.83,548.38,545.04,531.38
391,31483.49075,11492.68366,8111.711039,5595.408809,1411.87,677.41,2.13,1.94,1.65,1.53,1.28,1.18
392,13298.88097,6166.162341,2133.207488,1778.431458,1179.74,1172.55,1044.97,1027.11,933.63,909.68,1120.32,1007
393,3925.084501,1829.551735,1182.743909,970.1763745,775.56,725.46,750.17,689.83,644.5,658.31,639.88,604.06
394,3662.519476,2286.159865,1339.111881,1061.333262,1133.72,964.1,1137.6,959.1,682.06,655.02,718.28,620.59
395,36712.00101,11548.42038,4166.447502,2289.511715,1671.04,1319.56,1464.16,1034.98,1039.83,1033.79,727.89,574.95
396,8150.010983,4140.28255,2132.29909,1802.403301,1339.03,1120.65,1338.09,969.31,796.19,766.18,664.7,507.32
397,9385.39174,4745.244859,2784.298329,2339.622584,838.72,767.4,1.79,1.34,1.2,1.18,1.16,1.15
398,13629.89678,6138.144039,5164.735576,4174.2117,1137.94,783.58,1.55,1.48,1.34,1.36,1.19,1.15
399,25256.0489,9622.98395,4519.017099,2791.219635,1504.01,1411.51,1408.57,1153.59,1299.71,1200.26,1036.92,1153.18
400,5044.11333,2462.738125,1541.378039,1345.874809,798.57,691.36,729.2,633.73,600.89,624.83,619.75,589.12
401,4131.978218,1917.851665,1537.305107,1311.573302,879.12,823.63,753.05,644.07,610.48,590.09,574.19,549.26
402,5510.053299,2558.0037,1715.963695,1515.979253,869.89,846.86,770.58,663.95,656.96,641.73,629.76,583.09
403,2338.610234,706.5934647,465.0402656,353.9541644,740.72,704.34,724.3,635.89,637.1,568.94,1.18,1.09
404,22863.51513,11764.53535,7464.686207,5158.811457,7983.58,4369.08,3550.18,2553.12,3228.37,2753.05,2516.03,1980.64
405,4324.578692,1510.718272,885.503514,661.0677387,749.78,739.68,824.21,674.99,644.06,649.97,627.1,611.79
406,3442.106727,2103.326073,1306.053445,1033.259913,801.47,769.94,871.38,752.93,706.23,669.49,644.28,612.58
407,3598.9041,2232.421956,1315.593746,1058.410338,1011.41,839.05,782.89,740.27,615.14,609.06,672.1,594.6
408,10713.56331,5556.237294,4244.638914,2675.322009,1544.21,1466.23,1359.07,938.03,954.5,843.42,712.48,711.41
409,13283.00333,6260.03102,2133.207488,1821.602068,1345.34,1231.35,1060.21,1323.55,952.31,981.18,1057.13,1010.66
410,3598.9041,1732.895626,1271.723009,1049.526539,709,636.86,631.47,585.52,559.22,551.98,552.58,542.4
411,14813.23271,4304.791612,2002.010426,1854.350323,873.5,764.96,1.88,1.32,1.24,1.26,1.21,1.17
412,2931.615607,1258.37162,528.2861704,532.5837665,741.12,705.07,719.13,617.96,179.53,1.1,1.1,1.09
413,19797.00219,9949.128461,4300.395767,2584.846245,2289.08,2112.71,2080.84,1662.19,1532.33,1255.42,1388.22,1062.92
414,9458.145945,5160.125273,3860.135662,2487.736271,1488.71,1379.55,1179.45,848.03,925.01,815.46,664.92,653.44
415,6054.072441,3235.07634,2002.352233,1741.396316,1007.79,904.53,775.46,667.44,648.08,641.21,625.81,562.83
416,3986.571605,1473.322778,980.1226216,679.5160836,763.73,765.81,802.86,560.58,1.17,1.15,1.13,1.15
417,4183.072561,2358.069889,1393.028299,1092.4341,747.08,683.33,722.42,616.97,587.15,619.06,595.18,545.55
418,122174.107,48463.92034,15251.70692,10179.61283,5561.63,2785.98,2247.19,2020.77,1679.11,1356.31,1317.84,947.01
419,3000.414207,2463.352771,1443.34713,1329.004704,2382.69,1926.7,1508.11,1220.78,1115.7,998.42,880.53,889.47
420,7587.286457,5155.911908,3888.822156,2458.502187,1554.4,1501.83,1191.94,883.96,897.51,769.48,694.23,568.54
421,3677.639387,2191.038293,1678.392451,875.8685846,1.72,1.45,1.37,1.26,1.23,1.23,1.18,1.14
422,3349.54179,1897.470943,1297.391468,1050.595646,1295.61,1133.79,1060.52,842.87,780.22,766.08,658.44,640.68
423,4300.733214,1357.66155,836.9570249,660.5920291,746.8,740.02,750.72,572.02,1.17,1.12,1.12,1.1
424,32304.65582,14000.406,5680.960037,4383.152903,6823.49,4056.37,3209.36,3207.82,2813.68,2354.88,2499.42,2103.8
425,2673.575018,1482.320103,713.1828846,443.9750655,771.53,719.58,736.26,685.85,643.24,653.2,614.64,1.2
426,14946.96113,8746.88232,5560.979864,2954.55553,1468.35,1204.58,1220.12,953.47,843.18,873.98,638.07,504.32
427,5136.954469,2670.452683,1436.685125,848.8954392,2.04,1.38,1.34,1.24,1.18,1.15,1.16,1.13
428,4400.513642,1592.391296,716.4039565,588.6482402,747.17,734.64,894.21,674.4,644.28,649.48,632.8,611.04
429,8803.302335,5336.976606,4043.866302,2529.110614,1429.26,1497.51,1134.66,808.81,926.27,817.19,673.18,581.69
430,4622.48911,2401.746671,1403.613289,1142.620454,1574.75,1308.72,1432.39,1314.63,911.04,1204.38,820.77,686.31
431,24923.45211,9579.245809,4345.840564,2683.630404,2972.41,2153.19,2452.11,1769.97,1793.95,1764.03,1377.41,1175.69
432,4837.740475,2657.388494,1663.128092,1611.026157,812.52,764.75,761.06,633.14,593.83,558.72,562.4,551.89
433,4977.622939,2562.493086,1713.793192,1510.474122,1704.68,1530.73,1427.29,1136.02,1050.6,1177.69,981.38,771.53
434,4728.651652,2385.033599,1398.22544,1107.537641,765.01,697.89,757.11,640.49,606.58,613.83,635.27,591.01
435,3598.9041,2228.163999,1315.095921,1057.810384,1031.99,831.75,778.53,749.5,614.86,610.1,673.46,593.01
436,2896.946374,1788.533867,1101.279763,930.3209801,755.94,750,755.52,638.93,635.97,638.6,598.77,469.07
437,5855.256857,3594.512266,2277.576889,1832.523342,1348.08,1273.31,930.06,728.33,687.75,635.15,586.8,554.67
438,2868.338497,1185.636122,710.3151381,504.4469644,1.94,1.33,1.21,1.14,1.15,1.1,1.13,1.09
439,85062.09099,24260.4149,8701.473335,4119.892087,2003.48,1436.21,1548.53,1129.02,1184.97,1082.32,903.37,765.45
440,2698.20926,934.8134547,459.1625198,464.828085,740.72,705.07,723.32,629.99,630.22,1.1,1.1,1.09
441,6924.851593,3776.786682,2358.405898,1926.851307,1040.69,970.77,1164.73,942.57,808.62,778.98,672.01,648.47
442,4042.365239,1996.34891,1511.177303,1296.480928,774.05,649.27,641.69,588.2,554.42,553.37,545.34,545.81
443,4393.812274,1478.690918,976.8442978,681.7949426,753.19,761.69,903.92,652.79,641.68,1.13,1.13,1.13
444,19563.35077,7003.91342,4367.818741,2756.919034,1200.68,1102.75,1312.91,976.01,813.9,799.75,644.77,505.96
445,4549.920825,2359.414606,1394.264762,1092.4341,749.09,681.63,725.21,620.94,590.92,610.44,602.49,556.17
446,21189.53637,8403.109184,3095.465837,2447.452046,2118.41,1968.75,1566.6,1746.21,1274.58,1111.42,1447.58,1244.82
447,4791.392977,2929.215982,1872.125851,1679.109534,1769.47,1271.28,1258.7,994.68,795.32,845.31,735.4,649.86
448,1856.825968,703.554527,401.4782732,461.85306,741.79,706,723.99,639.45,637.35,639.08,636.32,606.69
449,6721.801051,3133.244413,1732.9179,1379.285611,853.84,781.96,815.94,655.81,641.11,635.15,658.88,634.41
450,8561.81645,3270.292956,1690.023647,1357.329398,977.76,920.43,930.96,696.79,692.51,856.15,772.14,771.98
451,4428.198762,2470.891364,1646.189727,1320.033207,795.5,728.49,718.82,607.91,561.18,594.24,574.46,553.16
452,34744.74261,13795.0089,5565.303366,4278.364529,2664.03,2192.39,1971.09,2191.86,1730.85,1517.99,1821.89,1905
453,6480.870649,3066.636053,1541.603048,1219.582587,888.07,800.21,859.3,679.43,650.26,673.81,722.4,696.81
454,44942.72722,18349.87031,7652.168472,5315.71302,9177.85,4645.13,3830.5,4164.57,4043.19,3827.45,3911.97,3205.78
455,4630.373684,2406.122532,1394.792556,1127.34936,849.64,711.89,779.33,686.05,610.93,612.9,616.81,585.51
456,8419.723057,4159.897909,2104.849137,1770.949769,1090.41,955.27,901.95,696.73,700.41,765.34,715.66,734.33
457,3752.847193,2298.744523,1340.597499,1062.017561,822.26,743.35,799.43,653.92,569.07,559.39,556.06,536.99
458,8248.906193,3882.072775,2073.612226,1762.441903,1648.87,1382.2,1277.53,998.81,857.09,840.58,911.3,815.32
459,9611.8102,4401.067973,1477.940571,1125.111126,1314.13,1144.98,1373.34,919.97,795.04,786.66,694.44,656.11
460,11047.67232,4430.975213,2012.097574,1695.041029,1098.17,1056.02,1338.26,973.75,773.64,724.12,690.33,646.9
